c_ine;no_municipio;id_provincia;is_capital_prov;is_capital_comaut;nu_poblacion;geo_latitude_etrs89;geo_longitude_etrs89;geo_altura;geo_superficie;geo_perimetro;geo_hoja_etrs89
9335;SAN ADRIÁN DE JUARROS;9;0;0;95;42,27386;-3,47607;1041;1988;29098;0239-1
9337;SAN JUAN DEL MONTE;9;0;0;151;41,6844;-3,521306;840;2649;28058;0346-4
9338;SAN MAMÉS DE BURGOS;9;0;0;317;42,33753;-3,795068;840;509;10514;0200-3
9339;SAN MARTÍN DE RUBIALES;9;0;0;140;41,64261;-3,993139;810;1940;19393;0374-2
9340;SAN MILLÁN DE LARA;9;0;0;65;42,13563;-3,344955;1076;3361;30974;0277-2
9360;SAN VICENTE DEL VALLE;9;0;0;29;42,33687;-3,161841;958;1342;23408;0202-3
9343;SANTA CECILIA;9;0;0;105;42,05227;-3,804323;845;1245;15517;0276-3
9345;SANTA CRUZ DE LA SALCEDA;9;0;0;139;41,59487;-3,594931;876;2585;27352;0375-2
9346;SANTA CRUZ DEL VALLE URBIÓN;9;0;0;103;42,30479;-3,222726;961;3392;27348;0239-2
9347;SANTA GADEA DEL CID;9;0;0;155;42,71513;-3,058202;509;2903;50844;0137-3
9348;SANTA INÉS;9;0;0;146;42,04033;-3,702984;861;1486;21839;0276-3
9350;SANTA MARÍA DEL CAMPO;9;0;0;516;42,13155;-3,975927;829;6031;37105;0275-2
9351;SANTA MARÍA DEL INVIERNO;9;0;0;62;42,44332;-3,438439;852;1617;21317;0201-1
9352;SANTA MARÍA DEL MERCADILLO;9;0;0;97;41,86003;-3,559958;964;3020;23434;0314-4
9353;SANTA MARÍA RIBARREDONDA;9;0;0;93;42,64259;-3,180009;691;1176;19408;0169-1
9354;SANTA OLALLA DE BUREBA;9;0;0;40;42,47708;-3,441107;851;1073;17267;0201-1
9355;SANTIBÁÑEZ DE ESGUEVA;9;0;0;85;41,83439;-3,758538;917;2225;20361;0346-1
9356;SANTIBÁÑEZ DEL VAL;9;0;0;57;41,97329;-3,481071;939;1495;22975;0315-1
9358;SANTO DOMINGO DE SILOS;9;0;0;264;41,96291;-3,417637;1015;7891;43026;0315-1
9361;SARGENTES DE LA LORA;9;0;0;119;42,76908;-3,874035;1011;8621;60399;0134-2
9362;SARRACÍN;9;0;0;264;42,25878;-3,694795;856;960;14096;0238-1
9363;SASAMÓN;9;0;0;957;42,41824;-4,044174;828;11310;52166;0199-1
9365;SEQUERA DE HAZA, LA;9;0;0;26;41,56293;-3,817121;872;684;13165;0375-3
9366;SOLARANA;9;0;0;80;41,97115;-3,65805;906;1650;23484;0314-2
9368;SORDILLOS;9;0;0;26;42,46268;-4,107551;821;970;16312;0199-1
9369;SOTILLO DE LA RIBERA;9;0;0;485;41,77697;-3,824944;842;4245;46211;0346-1
9372;SOTRAGERO;9;0;0;294;42,40952;-3,713469;846;549;10534;0200-3
9373;SOTRESGUDO;9;0;0;433;42,57905;-4,178153;868;17219;70484;0166-3
9374;SUSINOS DEL PÁRAMO;9;0;0;115;42,47104;-3,926748;895;1145;15458;0199-2
9375;TAMARÓN;9;0;0;44;42,27282;-3,990838;820;1565;16108;0237-2
9377;TARDAJOS;9;0;0;812;42,34924;-3,819474;827;1272;23354;0200-3
9378;TEJADA;9;0;0;34;41,95251;-3,536417;1087;2274;25264;0314-2
9380;TERRADILLOS DE ESGUEVA;9;0;0;69;41,81889;-3,843903;870;1439;23675;0346-1
9381;TINIEBLAS DE LA SIERRA;9;0;0;27;42,1734;-3,362715;1130;2938;26460;0239-3
9382;TOBAR;9;0;0;26;42,48399;-3,93941;878;1195;15659;0199-2
9384;TORDÓMAR;9;0;0;324;42,04461;-3,867057;812;3005;25376;0275-4
9386;TORRECILLA DEL MONTE;9;0;0;78;42,09532;-3,694219;948;1492;18238;0276-1
9387;TORREGALINDO;9;0;0;123;41,58249;-3,753341;834;1535;16583;0375-3
9388;TORRELARA;9;0;0;34;42,16606;-3,516423;990;1251;18076;0277-1
9389;TORREPADRE;9;0;0;72;42,04361;-3,937123;803;2856;31346;0275-4
9390;TORRESANDINO;9;0;0;583;41,82944;-3,909636;858;9319;45680;0345-2
9391;TÓRTOLES DE ESGUEVA;9;0;0;406;41,8166;-4,021596;851;7920;42249;0345-1
9392;TOSANTOS;9;0;0;51;42,41422;-3,243166;818;573;13520;0201-4
9394;TRESPADERNE;9;0;0;735;42,80169;-3,390812;555;3681;39055;0136-1
9395;TUBILLA DEL AGUA;9;0;0;135;42,70891;-3,802365;774;7868;41769;0135-3
9396;TUBILLA DEL LAGO;9;0;0;165;41,80112;-3,586698;900;2320;26095;0346-2
9398;ÚRBEL DEL CASTILLO;9;0;0;67;42,61936;-3,844808;943;3083;28016;0167-1
9400;VADOCONDES;9;0;0;369;41,63964;-3,572469;813;2569;22450;0375-2
9403;VALDEANDE;9;0;0;99;41,83275;-3,528794;945;3098;25804;0346-2
9405;VALDEZATE;9;0;0;122;41,60255;-3,931024;825;2047;19757;0374-2
9406;VALDORROS;9;0;0;333;42,17268;-3,708987;898;1664;20652;0238-3
9408;VALLARTA DE BUREBA;9;0;0;43;42,58807;-3,203619;704;1912;23276;0168-2
9904;VALLE DE LAS NAVAS;9;0;0;536;42,45409;-3,638572;866;11183;53139;0200-2
9908;VALLE DE LOSA;9;0;0;497;42,97707;-3,22451;655;22067;110985;0110-2
9409;VALLE DE MANZANEDO;9;0;0;132;42,89911;-3,690911;619;7044;55174;0109-3
9410;VALLE DE MENA;9;0;0;4030;43,10121;-3,282102;311;26269;97568;0085-2
9411;VALLE DE OCA;9;0;0;165;42,43651;-3,319849;860;3847;31412;0201-2
9902;VALLE DE SANTIBÁÑEZ;9;0;0;476;42,48024;-3,782697;874;10585;47342;0200-1
9905;VALLE DE SEDANO;9;0;0;417;42,71683;-3,749952;747;26430;119531;0135-3
9412;VALLE DE TOBALINA;9;0;0;896;42,79191;-3,271532;549;15748;88775;0136-2
9413;VALLE DE VALDEBEZANA;9;0;0;459;42,97076;-3,787363;834;15662;71803;0109-1
9414;VALLE DE VALDELAGUNA;9;0;0;196;42,11533;-3,147067;1168;9266;62182;0278-1
9415;VALLE DE VALDELUCIO;9;0;0;333;42,71786;-4,120628;940;9578;54407;0134-3
9416;VALLE DE ZAMANZAS;9;0;0;46;42,84964;-3,754003;673;1926;21142;0109-3
9417;VALLEJERA;9;0;0;39;42,1826;-4,152904;817;1832;18215;0237-3
9418;VALLES DE PALENZUELA;9;0;0;81;42,12027;-4,078582;807;2087;21972;0275-1
9419;VALLUÉRCANES;9;0;0;67;42,57243;-3,121932;717;2795;21994;0169-3
9407;VALMALA;9;0;0;27;42,30518;-3,25488;990;1696;18733;0239-2
9422;VID DE BUREBA, LA;9;0;0;24;42,63145;-3,311597;700;974;13116;0168-2
9421;VID Y BARRIOS, LA;9;0;0;260;41,62278;-3,458571;852;3758;31568;0376-1
9423;VILEÑA;9;0;0;25;42,6216;-3,322169;667;634;9745;0168-2
9427;VILLADIEGO;9;0;0;1478;42,51581;-4,009884;838;32796;101494;0166-4
9428;VILLAESCUSA DE ROA;9;0;0;100;41,72725;-4,017404;899;1749;23869;0345-4
9429;VILLAESCUSA LA SOMBRÍA;9;0;0;57;42,41457;-3,4194;909;1624;26065;0201-3
9430;VILLAESPASA;9;0;0;28;42,09805;-3,405823;966;1949;23407;0277-1
9431;VILLAFRANCA MONTES DE OCA;9;0;0;116;42,38835;-3,309278;951;5245;52695;0201-4
9432;VILLAFRUELA;9;0;0;154;41,91857;-3,912587;901;5200;30297;0313-2
9433;VILLAGALIJO;9;0;0;52;42,34853;-3,192527;897;2206;29112;0201-4
9434;VILLAGONZALO PEDERNALES;9;0;0;1856;42,30039;-3,738017;898;1381;17064;0238-1
9437;VILLAHOZ;9;0;0;299;42,07712;-3,914042;818;5053;33699;0275-4
9438;VILLALBA DE DUERO;9;0;0;714;41,6827;-3,743863;810;1375;14565;0346-3
9439;VILLALBILLA DE BURGOS;9;0;0;1462;42,34809;-3,779903;837;1445;20127;0200-3
9440;VILLALBILLA DE GUMIEL;9;0;0;86;41,80706;-3,627045;916;2641;23878;0346-2
9441;VILLALDEMIRO;9;0;0;95;42,24629;-3,985877;828;1343;20667;0237-4
9442;VILLALMANZO;9;0;0;423;42,04773;-3,743848;856;2391;21587;0276-3
9443;VILLAMAYOR DE LOS MONTES;9;0;0;160;42,1059;-3,765088;895;4041;31634;0276-1
9444;VILLAMAYOR DE TREVIÑO;9;0;0;61;42,45986;-4,119664;821;1874;21545;0199-1
9445;VILLAMBISTIA;9;0;0;45;42,40491;-3,261358;864;1307;18294;0201-4
9446;VILLAMEDIANILLA;9;0;0;9;42,16106;-4,145552;797;675;13456;0275-1
9447;VILLAMIEL DE LA SIERRA;9;0;0;44;42,19302;-3,419146;1144;1790;19165;0239-3
9448;VILLANGÓMEZ;9;0;0;223;42,18083;-3,772953;861;3834;32105;0238-3
9449;VILLANUEVA DE ARGAÑO;9;0;0;118;42,3807;-3,933011;837;792;13992;0199-4
9450;VILLANUEVA DE CARAZO;9;0;0;24;41,9837;-3,324519;1054;738;14941;0315-2
9451;VILLANUEVA DE GUMIEL;9;0;0;284;41,73769;-3,626503;844;2232;18846;0346-4
9454;VILLANUEVA DE TEBA;9;0;0;43;42,64982;-3,16417;727;612;14558;0169-1
9455;VILLAQUIRÁN DE LA PUEBLA;9;0;0;46;42,28295;-4,099851;813;1148;14363;0237-1
9456;VILLAQUIRÁN DE LOS INFANTES;9;0;0;151;42,22854;-4,008322;809;1297;17693;0237-4
9903;VILLARCAYO DE MERINDAD DE CASTILLA LA VIEJA;9;0;0;3942;42,93849;-3,572459;596;15126;67274;0109-2
9458;VILLARIEZO;9;0;0;717;42,27069;-3,734336;876;1024;16052;0238-1
9460;VILLASANDINO;9;0;0;172;42,37172;-4,107774;795;4371;30155;0199-3
9463;VILLASUR DE HERREROS;9;0;0;278;42,30861;-3,39534;1026;8780;56304;0239-1
9464;VILLATUELDA;9;0;0;46;41,81582;-3,881427;854;1529;22304;0345-2
9466;VILLAVERDE DEL MONTE;9;0;0;115;42,16074;-3,812958;854;3730;42629;0276-1
9467;VILLAVERDE-MOGINA;9;0;0;74;42,16153;-4,04902;776;1355;18958;0275-1
9471;VILLAYERNO MORQUILLAS;9;0;0;210;42,39598;-3,639004;927;1049;14009;0200-4
9472;VILLAZOPEQUE;9;0;0;54;42,19918;-4,017545;784;1173;17328;0237-4
9473;VILLEGAS;9;0;0;94;42,46847;-4,01703;825;2459;21445;0199-2
9476;VILLORUEBO;9;0;0;69;42,16728;-3,438346;1124;2575;24257;0277-1
9424;VILORIA DE RIOJA;9;0;0;37;42,42565;-3,100984;798;694;18509;0202-1
9425;VILVIESTRE DEL PINAR;9;0;0;528;41,95147;-3,084677;1105;3389;32488;0316-1
9478;VIZCAÍNOS;9;0;0;47;42,10048;-3,26676;1013;1148;16878;0277-2
9480;ZAEL;9;0;0;121;42,10978;-3,823192;849;1876;21494;0276-1
9482;ZARZOSA DE RÍO PISUERGA;9;0;0;32;42,53621;-4,268069;825;1081;14565;0165-4
9483;ZAZUAR;9;0;0;199;41,69562;-3,555287;841;2257;20971;0346-4
9485;ZUÑEDA;9;0;0;57;42,60499;-3,225447;718;1214;14802;0168-2
10001;ABADÍA;10;0;0;340;40,25953;-5,977858;451;4507;31132;0575-2
10002;ABERTURA;10;0;0;388;39,24314;-5,813939;396;6270;37774;0731-3
10003;ACEBO;10;0;0;542;40,20165;-6,717174;509;5702;32801;0573-3
10004;ACEHÚCHE;10;0;0;816;39,80103;-6,634715;340;9106;58458;0649-2
10005;ACEITUNA;10;0;0;588;40,14919;-6,331345;477;4007;30029;0597-2
10006;AHIGAL;10;0;0;1371;40,18711;-6,187381;377;5207;43707;0574-4,0575-3
10903;ALAGÓN DEL RÍO;10;0;0;924;39,97359;-6,316975;260;1429;17016;0622-2
10007;ALBALÁ;10;0;0;665;39,2557;-6,185022;502;3878;27096;0730-1
10008;ALCÁNTARA;10;0;0;1361;39,72044;-6,887542;228;55200;170122;0648-4
10009;ALCOLLARÍN;10;0;0;269;39,24408;-5,740119;308;7991;45731;0731-3
10010;ALCUÉSCAR;10;0;0;2470;39,18121;-6,22953;487;10861;56451;0729-4
10012;ALDEA DEL CANO;10;0;0;617;39,28803;-6,319247;391;2869;30380;0729-2
10013;ALDEA DEL OBISPO, LA;10;0;0;305;39,56257;-5,91203;442;3784;32533;0679-4
10011;ALDEACENTENERA;10;0;0;585;39,52727;-5,629499;565;11056;55513;0680-4
10014;ALDEANUEVA DE LA VERA;10;0;0;2025;40,13008;-5,698609;658;3760;28975;0599-1
10015;ALDEANUEVA DEL CAMINO;10;0;0;742;40,26018;-5,926884;523;2005;29848;0575-2
10016;ALDEHUELA DE JERTE;10;0;0;365;40,01019;-6,237923;263;1175;17499;0597-4
10017;ALÍA;10;0;0;761;39,44933;-5,217113;581;59951;136407;0707-2
10018;ALISEDA;10;0;0;1751;39,42084;-6,691277;350;8051;45554;0703-1
10019;ALMARAZ;10;0;0;1687;39,81453;-5,678299;274;3390;27151;0652-2
10020;ALMOHARÍN;10;0;0;1782;39,17659;-6,043842;306;9344;50485;0730-3
10021;ARROYO DE LA LUZ;10;0;0;5596;39,48397;-6,585079;348;12805;59284;0703-2
10023;ARROYOMOLINOS;10;0;0;827;39,18507;-6,163304;396;11550;61320;0581-2
10022;ARROYOMOLINOS DE LA VERA;10;0;0;412;40,05288;-5,855443;618;2319;25297;0598-4
10024;BAÑOS DE MONTEMAYOR;10;0;0;739;40,31783;-5,857264;703;2197;23076;0575-2
10025;BARRADO;10;0;0;353;40,08426;-5,880701;804;2129;19760;0598-4
10026;BELVÍS DE MONROY;10;0;0;737;39,81982;-5,610877;379;4494;29823;0652-2
10027;BENQUERENCIA;10;0;0;79;39,31021;-6,084143;445;1332;16894;0730-1
10028;BERROCALEJO;10;0;0;106;39,81998;-5,350097;375;1583;21925;0653-2
10029;BERZOCANA;10;0;0;404;39,43796;-5,461205;727;13359;77075;0707-1
10030;BOHONAL DE IBOR;10;0;0;491;39,78423;-5,485868;356;6452;45752;0653-1
10031;BOTIJA;10;0;0;185;39,34315;-6,073967;414;1889;21433;0705-3
10032;BROZAS;10;0;0;1774;39,61178;-6,779615;407;39884;96974;0677-1
10033;CABAÑAS DEL CASTILLO;10;0;0;402;39,54713;-5,510128;785;10527;68918;0681-3
10034;CABEZABELLOSA;10;0;0;343;40,13683;-6,003044;839;3383;31030;0598-2
10035;CABEZUELA DEL VALLE;10;0;0;2152;40,19403;-5,806589;517;5657;40464;0576-3
10036;CABRERO;10;0;0;347;40,11309;-5,891855;737;662;11982;0598-2
10037;CÁCERES;10;1;0;95456;39,47317;-6,371211;457;175022;418818;0704-1
10038;CACHORRILLA;10;0;0;91;39,91574;-6,669119;318;4137;36539;0621-4
10039;CADALSO;10;0;0;414;40,23777;-6,538332;440;735;18578;0573-4
10040;CALZADILLA;10;0;0;473;40,06177;-6,530122;353;7633;41647;0596-4
10041;CAMINOMORISCO;10;0;0;1155;40,32794;-6,289864;489;14724;75158;0574-2
10042;CAMPILLO DE DELEITOSA;10;0;0;81;39,70352;-5,574998;503;2559;29545;0652-4
10043;CAMPO LUGAR;10;0;0;822;39,19687;-5,769994;294;7305;39802;0731-3
10044;CAÑAMERO;10;0;0;1641;39,37892;-5,387434;597;15144;67367;0707-3
10045;CAÑAVERAL;10;0;0;1018;39,78989;-6,394265;357;8647;63993;0650-1
10046;CARBAJO;10;0;0;196;39,60308;-7,196651;340;2791;32004;0675-2
10047;CARCABOSO;10;0;0;1088;40,04776;-6,212918;266;2029;18968;0597-4
10048;CARRASCALEJO;10;0;0;233;39,64539;-5,217957;604;4847;29831;0681-2
10049;CASAR DE CÁCERES;10;0;0;4481;39,56106;-6,41908;363;13029;81271;0678-3
10050;CASAR DE PALOMERO;10;0;0;1036;40,29542;-6,254967;526;3691;53884;0574-2
10051;CASARES DE LAS HURDES;10;0;0;374;40,44013;-6,289404;686;2075;22679;0551-2
10052;CASAS DE DON ANTONIO;10;0;0;184;39,23659;-6,29103;406;3141;27313;0729-4
10053;CASAS DE DON GÓMEZ;10;0;0;286;40,00809;-6,601162;322;3115;27282;0596-4
10056;CASAS DE MILLÁN;10;0;0;558;39,82067;-6,3283;492;15291;59333;0650-2
10057;CASAS DE MIRAVETE;10;0;0;119;39,72614;-5,743437;450;5058;49202;0652-3
10054;CASAS DEL CASTAÑAR;10;0;0;538;40,10788;-5,904292;677;2463;27203;0598-2
10055;CASAS DEL MONTE;10;0;0;775;40,20223;-5,960522;597;2806;25841;0575-4
10058;CASATEJADA;10;0;0;1342;39,88645;-5,684102;272;11182;53097;0624-4
10059;CASILLAS DE CORIA;10;0;0;337;39,96597;-6,636119;243;6197;38801;0621-2
10060;CASTAÑAR DE IBOR;10;0;0;1025;39,62633;-5,416808;685;14710;63199;0681-1
10061;CECLAVÍN;10;0;0;1779;39,82053;-6,775898;320;15949;59888;0649-1
10062;CEDILLO;10;0;0;432;39,65074;-7,496568;274;5983;38374;0675-1
10063;CEREZO;10;0;0;151;40,23671;-6,227299;401;1813;34216;0574-4
10064;CILLEROS;10;0;0;1590;40,11291;-6,792842;451;20858;73909;0596-1
10065;COLLADO DE LA VERA;10;0;0;237;40,05663;-5,719855;451;4494;31930;0599-3
10066;CONQUISTA DE LA SIERRA;10;0;0;201;39,35127;-5,735312;439;4176;37769;0706-3
10067;CORIA;10;0;0;12308;39,98439;-6,535874;264;10346;60357;0621-2
10068;CUACOS DE YUSTE;10;0;0;828;40,10701;-5,722097;519;5263;49374;0599-1
10069;CUMBRE, LA;10;0;0;831;39,40419;-5,979125;480;11351;69995;0705-4
10070;DELEITOSA;10;0;0;675;39,64431;-5,645442;568;14421;60650;0680-2
10071;DESCARGAMARÍA;10;0;0;106;40,30265;-6,486823;492;5291;31179;0574-1
10072;ELJAS;10;0;0;876;40,21721;-6,846792;593;3254;29309;0573-3
10073;ESCURIAL;10;0;0;869;39,16815;-5,882998;315;10071;50543;0730-4
10075;FRESNEDOSO DE IBOR;10;0;0;262;39,6849;-5,509444;515;5463;39848;0653-3
10076;GALISTEO;10;0;0;860;39,97612;-6,266214;300;6547;51318;0622-2
10077;GARCIAZ;10;0;0;696;39,41222;-5,627713;669;15028;75068;0706-4
10079;GARGANTA LA OLLA;10;0;0;919;40,1119;-5,77586;587;4806;34207;0599-1
10078;GARGANTA, LA;10;0;0;363;40,32917;-5,82373;1123;2407;27733;0576-1
10080;GARGANTILLA;10;0;0;379;40,2491;-5,920211;645;2087;20825;0575-4
10081;GARGÜERA;10;0;0;177;40,06067;-5,930642;518;5160;41693;0598-4
10082;GARROVILLAS DE ALCONÉTAR;10;0;0;1988;39,71232;-6,551131;327;20685;71241;0649-4
10083;GARVÍN;10;0;0;96;39,71928;-5,345601;503;3826;31721;0653-4
10084;GATA;10;0;0;1395;40,23776;-6,59645;635;9417;58584;0573-4
10085;GORDO, EL;10;0;0;371;39,86607;-5,343217;320;7704;63747;0625-4
10086;GRANJA, LA;10;0;0;326;40,23885;-5,992218;410;1494;17631;0575-4
10087;GUADALUPE;10;0;0;1787;39,45288;-5,327172;638;6819;40527;0707-2
10088;GUIJO DE CORIA;10;0;0;186;40,10036;-6,463295;445;7474;43073;0597-1
10089;GUIJO DE GALISTEO;10;0;0;1525;40,09297;-6,410332;428;6227;49551;0597-1
10090;GUIJO DE GRANADILLA;10;0;0;494;40,19424;-6,160752;389;7483;48083;0575-3
10091;GUIJO DE SANTA BÁRBARA;10;0;0;382;40,1552;-5,653749;877;3454;25495;0599-2
10092;HERGUIJUELA;10;0;0;267;39,3745;-5,759224;461;4196;36130;0706-3
10093;HERNÁN-PÉREZ;10;0;0;424;40,21122;-6,464133;446;3575;27722;0574-3
10094;HERRERA DE ALCÁNTARA;10;0;0;230;39,63887;-7,406139;258;12118;55308;0675-1
10095;HERRERUELA;10;0;0;321;39,46288;-6,905606;324;11372;51845;0702-2
10096;HERVÁS;10;0;0;3972;40,27438;-5,85762;674;5977;35718;0575-2
10097;HIGUERA DE ALBALAT;10;0;0;104;39,72446;-5,666994;480;4053;36214;0652-4
10098;HINOJAL;10;0;0;377;39,71195;-6,35758;336;6345;36398;0650-3
10099;HOLGUERA;10;0;0;618;39,89894;-6,350863;274;3719;26786;0622-4
10100;HOYOS;10;0;0;878;40,17118;-6,721389;515;1509;18406;0573-3
10101;HUÉLAGA;10;0;0;212;40,05557;-6,615698;285;1073;19209;0596-4
10102;IBAHERNANDO;10;0;0;542;39,32379;-5,917114;540;7695;52871;0730-2
10103;JARAICEJO;10;0;0;447;39,66704;-5,813155;503;17705;63785;0680-1,0652-3
10104;JARAÍZ DE LA VERA;10;0;0;6585;40,05999;-5,757174;562;6252;50805;0599-3
10105;JARANDILLA DE LA VERA;10;0;0;2860;40,12568;-5,660896;585;6151;44477;0599-2
10106;JARILLA;10;0;0;137;40,17141;-6,001287;497;2812;24432;0575-4
10107;JERTE;10;0;0;1256;40,22192;-5,752111;605;5895;39977;0576-3
10108;LADRILLAR;10;0;0;184;40,46539;-6,224775;697;5314;42695;0551-2
10109;LOGROSÁN;10;0;0;1936;39,33815;-5,49356;465;36530;94579;0707-3
10110;LOSAR DE LA VERA;10;0;0;2653;40,12098;-5,603006;538;8207;60236;0599-2
10111;MADRIGAL DE LA VERA;10;0;0;1543;40,14835;-5,368621;396;4163;45472;0600-1
10112;MADRIGALEJO;10;0;0;1712;39,13902;-5,627319;296;10095;57480;0754-2
10113;MADROÑERA;10;0;0;2383;39,42627;-5,754076;589;13290;66609;0706-1
10114;MAJADAS;10;0;0;1312;39,94226;-5,745769;264;5196;30843;0624-1
10115;MALPARTIDA DE CÁCERES;10;0;0;4074;39,44558;-6,505313;370;3216;27271;0704-1
10116;MALPARTIDA DE PLASENCIA;10;0;0;4635;39,98018;-6,043498;467;37264;139905;0623-1
10117;MARCHAGAZ;10;0;0;243;40,2673;-6,275413;515;947;11759;0574-2
10118;MATA DE ALCÁNTARA;10;0;0;292;39,71847;-6,81951;330;3350;22726;0649-3
10119;MEMBRÍO;10;0;0;591;39,52654;-7,054037;332;20751;66497;0676-3
10120;MESAS DE IBOR;10;0;0;157;39,75484;-5,545606;484;4863;31804;0652-2
10121;MIAJADAS;10;0;0;9458;39,15267;-5,908284;296;12074;61075;0753-2
10122;MILLANES;10;0;0;247;39,84877;-5,580232;368;1756;18491;0624-4
10123;MIRABEL;10;0;0;662;39,86096;-6,234266;490;4929;38527;0622-4
10124;MOHEDAS DE GRANADILLA;10;0;0;828;40,26893;-6,202618;450;5872;46614;0574-2
10125;MONROY;10;0;0;903;39,63844;-6,212247;376;20445;97941;0678-2
10126;MONTÁNCHEZ;10;0;0;1628;39,22593;-6,153007;713;11272;98032;0730-3
10127;MONTEHERMOSO;10;0;0;5666;40,08875;-6,349599;394;9645;65414;0597-2
10128;MORALEJA;10;0;0;6691;40,06823;-6,660831;261;12542;79899;0596-4
10129;MORCILLO;10;0;0;362;40,01833;-6,397212;267;1623;22649;0597-3
10130;NAVACONCEJO;10;0;0;2054;40,17832;-5,831646;456;5139;31490;0576-3
10131;NAVALMORAL DE LA MATA;10;0;0;16784;39,89106;-5,540431;291;15595;63246;0624-4
10132;NAVALVILLAR DE IBOR;10;0;0;387;39,58554;-5,41369;663;5552;40249;0681-1
10133;NAVAS DEL MADROÑO;10;0;0;1256;39,62408;-6,650122;427;11228;47693;0677-2
10134;NAVEZUELAS;10;0;0;641;39,51089;-5,439226;933;5998;34524;0681-3
10135;NUÑOMORAL;10;0;0;1218;40,40908;-6,244401;475;9477;47755;0551-4
10136;OLIVA DE PLASENCIA;10;0;0;285;40,11357;-6,086049;414;8873;43008;0598-1
10137;PALOMERO;10;0;0;391;40,24742;-6,275435;450;2027;22318;0574-4
10138;PASARÓN DE LA VERA;10;0;0;600;40,0506;-5,821568;593;3896;33101;0599-3
10139;PEDROSO DE ACIM;10;0;0;73;39,82383;-6,412259;474;3323;30471;0650-1
10140;PERALEDA DE LA MATA;10;0;0;1416;39,8527;-5,459818;336;9190;53534;0625-3
10141;PERALEDA DE SAN ROMÁN;10;0;0;304;39,74094;-5,386559;470;6189;36043;0653-3
10142;PERALES DEL PUERTO;10;0;0;931;40,15416;-6,68168;436;3627;28037;0596-2
10143;PESCUEZA;10;0;0;125;39,91747;-6,645978;331;5205;49219;0621-4
10144;PESGA, LA;10;0;0;1006;40,32617;-6,175387;443;1988;22843;0575-1
10145;PIEDRAS ALBAS;10;0;0;129;39,78535;-6,926963;363;453;10615;0648-2
10146;PINOFRANQUEADO;10;0;0;1686;40,30215;-6,333884;448;14683;61535;0574-2
10147;PIORNAL;10;0;0;1503;40,11652;-5,847487;1176;3638;34360;0599-1
10148;PLASENCIA;10;0;0;39247;40,0294;-6,092682;349;21793;92433;0598-3
10149;PLASENZUELA;10;0;0;483;39,38054;-6,047183;427;3667;37595;0705-3
10150;PORTAJE;10;0;0;371;39,91718;-6,562059;376;10054;56134;0621-4
10151;PORTEZUELO;10;0;0;219;39,81239;-6,474107;370;12610;73438;0650-1
10152;POZUELO DE ZARZÓN;10;0;0;437;40,14803;-6,415859;467;4742;36940;0597-1
10905;PUEBLONUEVO DE MIRAMONTES;10;0;0;767;40,05968;-5,379076;285;2327;26406;0600-3
10153;PUERTO DE SANTA CRUZ;10;0;0;277;39,31647;-5,858963;454;3372;27335;0730-2
10154;REBOLLAR;10;0;0;200;40,15356;-5,899066;615;1150;18477;0598-2
10155;RIOLOBOS;10;0;0;1197;39,92046;-6,303388;267;4923;40245;0622-2
10156;ROBLEDILLO DE GATA;10;0;0;86;40,32234;-6,470652;587;3107;24254;0574-1
10157;ROBLEDILLO DE LA VERA;10;0;0;252;40,10102;-5,588204;449;1283;16071;0599-2
10158;ROBLEDILLO DE TRUJILLO;10;0;0;349;39,26961;-5,979985;495;4478;31499;0730-2
10159;ROBLEDOLLANO;10;0;0;282;39,6099;-5,507852;710;6174;38629;0681-1
10160;ROMANGORDO;10;0;0;255;39,74183;-5,701457;416;3906;29106;0652-3
10901;ROSALEJO;10;0;0;1378;39,97752;-5,429747;278;4044;40145;0625-1
10161;RUANES;10;0;0;80;39,32811;-6,012969;478;1510;20596;0730-2
10162;SALORINO;10;0;0;554;39,47807;-7,010118;330;15768;59409;0702-2
10163;SALVATIERRA DE SANTIAGO;10;0;0;264;39,30153;-6,035133;437;3336;29040;0730-1
10164;SAN MARTÍN DE TREVEJO;10;0;0;750;40,21282;-6,796335;612;2475;31445;0573-3
10165;SANTA ANA;10;0;0;279;39,30906;-5,989961;486;3498;44611;0730-2
10166;SANTA CRUZ DE LA SIERRA;10;0;0;320;39,33633;-5,846281;452;4459;44163;0706-3
10167;SANTA CRUZ DE PANIAGUA;10;0;0;288;40,19139;-6,340907;476;8381;49127;0574-4
10168;SANTA MARTA DE MAGASCA;10;0;0;302;39,51149;-6,098882;376;3968;41371;0679-3
10169;SANTIAGO DE ALCÁNTARA;10;0;0;475;39,60752;-7,241449;347;9489;58624;0675-2
10170;SANTIAGO DEL CAMPO;10;0;0;239;39,62882;-6,362938;342;7333;43463;0678-1
10171;SANTIBÁÑEZ EL ALTO;10;0;0;342;40,18645;-6,548048;673;9907;84708;0573-4
10172;SANTIBÁÑEZ EL BAJO;10;0;0;734;40,17697;-6,220763;380;4615;32587;0574-4
10173;SAUCEDILLA;10;0;0;888;39,85142;-5,674392;257;6041;42311;0624-4
10174;SEGURA DE TORO;10;0;0;177;40,2248;-5,948661;631;1473;19990;0575-4
10175;SERRADILLA;10;0;0;1490;39,83054;-6,140161;412;25918;130666;0651-1
10176;SERREJÓN;10;0;0;414;39,81601;-5,803756;337;12415;52743;0652-1
