c_postal;id_provincia;c_ine
02140;2;2003
49176;49;49149
13768;13;13016
05571;5;5257
18249;18;18132
43714;43;43090
44122;44;44204
05619;5;5171
13610;13;13028
35019;35;35016
20303;20;20045
22888;22;22078
22467;22;22200
29530;29;29001
25150;25;25033
37219;37;37154
09292;9;9351
22147;22;22001
24145;24;24164
38208;38;38023
03838;3;3010
03185;3;3133
10252;10;10186
31243;31;31036
36690;36;36053
19261;19;19011
25341;25;25074
25560;25;25012
02600;2;2081
40480;40;40057
04877;4;4085
30529;30;30022
16710;16;16026
49345;49;49062
24440;24;24041
38413;38;38031
37466;37;37025
03460;3;3023
09443;9;9438
43392;43;43042
50138;50;50275
23790;23;23069
12127;12;12048
28222;28;28080
31840;31;31123
14190;14;14021
49335;49;49066
18328;18;18115
23270;23;23084
12150;12;12129
17403;17;17164
25566;25;25208
29370;29;29028
25736;25;25034
09691;9;9084
27160;27;27028
24285;24;24123
42193;42;42158
06229;6;6106
33760;33;33017
47209;47;47144
38479;38;38042
47001;47;47186
03668;3;3013
22660;22;22204
40181;40;40208
33326;33;33076
24796;24;24117
17111;17;17902
18567;18;18065
37799;37;37338
08020;8;8019
24388;24;24016
18699;18;18109
32538;32;32035
08390;8;8126
36868;36;36042
03182;3;3133
01006;1;1059
41805;41;41015
49124;49;49016
26132;26;26146
39809;39;39057
17454;17;17157
10864;10;10187
43449;43;43146
08192;8;8238
22124;22;22141
27466;27;27059
16316;16;16115
36684;36;36017
37260;37;37373
50170;50;50165
01207;1;1051
24367;24;24210
15319;15;15064
22413;22;22903
28755;28;28126
28691;28;28176
31291;31;31121
46143;46;46092
27413;27;27031
12002;12;12040
31170;31;31131
16771;16;16277
22417;22;22110
27696;27;27901
38150;38;38038
47490;47;47139
08017;8;8019
08720;8;8305
35544;35;35024
08573;8;8150
19461;19;19040
27438;27;27041
45210;45;45205
37749;37;37319
17245;17;17181
33318;33;33076
46869;46;46086
03005;3;3014
36818;36;36045
08013;8;8019
28032;28;28079
20269;20;20001
03409;3;3140
35435;35;35008
46111;46;46216
33637;33;33033
08479;8;8081
50008;50;50297
09260;9;9274
42130;42;42022
14450;14;14006
19325;19;19221
05146;5;5265
42138;42;42187
48200;48;48039
42189;42;42128
19129;19;19019
29018;29;29067
40233;40;40149
27247;27;27029
16360;16;16131
24912;24;24020
05621;5;5236
48014;48;48020
50782;50;50083
19461;19;19333
07829;7;7048
45120;45;45098
07817;7;7048
08273;8;8258
20128;20;20040
40290;40;40173
31263;31;31030
44359;44;44056
21209;21;21007
33880;33;33001
39722;39;39037
49174;49;49152
05268;5;5093
32151;32;32059
08732;8;8065
22349;22;22066
48340;48;48003
05164;5;5092
24249;24;24017
33828;33;33010
15328;15;15070
39730;39;39031
28710;28;28086
47494;47;47138
06678;6;6157
35507;35;35024
30833;30;30030
22663;22;22204
08907;8;8101
42110;42;42134
50136;50;50139
04712;4;4902
26325;26;26171
05697;5;5244
13431;13;13095
40160;40;40203
17534;17;17125
45002;45;45168
32526;32;32013
32426;32;32040
02310;2;2085
16611;16;16064
37187;37;37023
36993;36;36041
24750;24;24010
45730;45;45187
50313;50;50029
15582;15;15070
36853;36;36043
40214;40;40124
06008;6;6015
44132;44;44234
19491;19;19086
26329;26;26179
36309;36;36003
36954;36;36029
14548;14;14040
32814;32;32066
32897;32;32041
47492;47;47085
12224;12;12131
30562;30;30018
33507;33;33036
32960;32;32054
49392;49;49145
46138;46;46207
02213;2;2013
31789;31;31250
33538;33;33049
09300;9;9321
08173;8;8205
33934;33;33031
34309;34;34227
10950;10;10032
17830;17;17105
22283;22;22021
09259;9;9424
50820;50;50297
36160;36;36038
08183;8;8095
47883;47;47227
16893;16;16035
37660;37;37193
27424;27;27059
05296;5;5174
48960;48;48036
43773;43;43053
41599;41;41082
05190;5;5195
28012;28;28079
39312;39;39044
40130;40;40105
47129;47;47142
49622;49;49171
40332;40;40183
48311;48;48048
36539;36;36047
18313;18;18122
23214;23;23024
16111;16;16004
32784;32;32044
39011;39;39075
15001;15;15030
22312;22;22908
25573;25;25017
34810;34;34004
38687;38;38019
03827;3;3038
06131;6;6007
08518;8;8151
47200;47;47184
06659;6;6017
37292;37;37223
31747;31;31213
15403;15;15036
40173;40;40156
10130;10;10219
46220;46;46194
05350;5;5220
07811;7;7050
05690;5;5113
13650;13;13070
30398;30;30016
42134;42;42006
16638;16;16153
15579;15;15055
18199;18;18036
17170;17;17007
06170;6;6015
16878;16;16053
17475;17;17210
47180;47;47206
09213;9;9394
42223;42;42123
49870;49;49270
03789;3;3135
09005;9;9059
17469;17;17226
25657;25;25115
06443;6;6029
04750;4;4038
42132;42;42213
49621;49;49092
29394;29;29084
15551;15;15087
22149;22;22051
26256;26;26167
33315;33;33076
05195;5;5019
08734;8;8013
25727;25;25179
19237;19;19092
22483;22;22233
22001;22;22125
32680;32;32028
31439;31;31199
24347;24;24105
47195;47;47010
05213;5;5109
36537;36;36047
18418;18;18147
36340;36;36035
35120;35;35012
25211;25;25219
24313;24;24083
08783;8;8119
05004;5;5019
43772;43;43033
40141;40;40001
43894;43;43903
13179;13;13066
15169;15;15075
40590;40;40045
18516;18;18123
31243;31;31160
32100;32;32026
50590;50;50030
34492;34;34005
30441;30;30028
40516;40;40079
28805;28;28005
27850;27;27066
09123;9;9363
41530;41;41065
16812;16;16020
18310;18;18171
33585;33;33045
04008;4;4013
33127;33;33051
05279;5;5241
46420;46;46235
04716;4;4902
50212;50;50072
16421;16;16103
02320;2;2012
06390;6;6049
37183;37;37209
09345;9;9389
48869;48;48086
08231;8;8290
28753;28;28901
45632;45;45159
28945;28;28058
22213;22;22213
41111;41;41010
33417;33;33004
06810;6;6025
25749;25;25150
20268;20;20007
35220;35;35016
40490;40;40103
46725;46;46023
10160;10;10010
30011;30;30030
16780;16;16132
23730;23;23096
28019;28;28079
37656;37;37098
45300;45;45121
22772;22;22076
33126;33;33069
08698;8;8080
03150;3;3064
02537;2;2055
26587;26;26173
15573;15;15054
25652;25;25001
26329;26;26175
28213;28;28042
40496;40;40082
21230;21;21025
03316;3;3025
22193;22;22127
45574;45;45065
02999;2;2011
25214;25;25085
04640;4;4075
16315;16;16008
28749;28;28120
07872;7;7024
01520;1;1008
03203;3;3065
10748;10;10015
23485;23;23066
19420;19;19086
07330;7;7016
33995;33;33015
27247;27;27046
44479;44;44171
31282;31;31166
49324;49;49017
37214;37;37340
42180;42;42082
23510;23;23085
27785;27;27019
25134;25;25174
24878;24;24079
36156;36;36038
16122;16;16902
01308;1;1019
32548;32;32048
04458;4;4014
19143;19;19330
45662;45;45006
23393;23;23101
08698;8;8268
25713;25;25185
34307;34;34902
46313;46;46249
43427;43;43143
19219;19;19166
46520;46;46220
03816;3;3032
33800;33;33011
06613;6;6018
22511;22;22060
18858;18;18146
15706;15;15078
24859;24;24021
32555;32;32086
42345;42;42162
16892;16;16053
45908;45;45008
24272;24;24055
24237;24;24149
25250;25;25050
50140;50;50039
37129;37;37142
32612;32;32071
46501;46;46192
08777;8;8236
08393;8;8032
36879;36;36030
45594;45;45189
19328;19;19139
22367;22;22182
37129;37;37230
50546;50;50250
41700;41;41038
21291;21;21034
06715;6;6111
09612;9;9201
39640;39;39098
21592;21;21075
19490;19;19004
43393;43;43011
27392;27;27057
45672;45;45162
27679;27;27006
24915;24;24116
43550;43;43156
47350;47;47129
15703;15;15078
28935;28;28092
49322;49;49143
03550;3;3014
10881;10;10038
28904;28;28065
26329;26;26038
21580;21;21015
26500;26;26036
27120;27;27011
34486;34;34114
05560;5;5012
07659;7;7057
19459;19;19086
49760;49;49271
12448;12;12079
37290;37;37052
27667;27;27012
27332;27;27047
25592;25;25039
43736;43;43085
18538;18;18015
28939;28;28015
02660;2;2081
12310;12;12061
50291;50;50172
27744;27;27054
49574;49;49100
22269;22;22116
37864;37;37029
32849;32;32006
41359;41;41099
34309;34;34156
37892;37;37008
32523;32;32013
09228;9;9466
40359;40;40204
09133;9;9257
36429;36;36014
07687;7;7051
27635;27;27055
08416;8;8023
15564;15;15049
16623;16;16072
17463;17;17068
15286;15;15062
03014;3;3014
36715;36;36055
04850;4;4031
17862;17;17170
09258;9;9411
19287;19;19115
33003;33;33044
39689;39;39078
43459;43;43086
46388;46;46136
29196;29;29067
36612;36;36010
39815;39;39067
06650;6;6125
44191;44;44064
21003;21;21041
31420;31;31243
35500;35;35004
45430;45;45094
33313;33;33076
22860;22;22086
40550;40;40029
50637;50;50223
09640;9;9191
27110;27;27018
50783;50;50019
17412;17;17103
22830;22;22072
50367;50;50134
28051;28;28079
05215;5;5178
09612;9;9268
33812;33;33028
29716;29;29033
13189;13;13015
25004;25;25120
33726;33;33018
09199;9;9326
10840;10;10128
26130;26;26124
34003;34;34120
45540;45;45060
36814;36;36045
09691;9;9225
16311;16;16088
50372;50;50274
15967;15;15073
16464;16;16010
37465;37;37273
11670;11;11011
18192;18;18070
31396;31;31238
42214;42;42029
17460;17;17049
27578;27;27003
29170;29;29043
03109;3;3129
29300;29;29017
43883;43;43131
30740;30;30036
04520;4;4002
33685;33;33002
32432;32;32010
36150;36;36038
24155;24;24201
02332;2;2068
03187;3;3903
09354;9;9270
27821;27;27065
32701;32;32007
44509;44;44022
44123;44;44009
49137;49;49242
04420;4;4081
24340;24;24080
12511;12;12096
27893;27;27019
43737;43;43072
24320;24;24139
30835;30;30030
50269;50;50254
30012;30;30030
36947;36;36008
32622;32;32085
39682;39;39026
09651;9;9191
09246;9;9265
22472;22;22143
25530;25;25243
13738;13;13098
25163;25;25206
37774;37;37155
27729;27;27048
12539;12;12901
16144;16;16909
45214;45;45047
14350;14;14021
40542;40;40130
24319;24;24102
30310;30;30016
50373;50;50117
49032;49;49275
08256;8;8002
24429;24;24070
07860;7;7024
31890;31;31055
43886;43;43122
19287;19;19170
31868;31;31131
22193;22;22163
15114;15;15068
09317;9;9339
16340;16;16046
04275;4;4090
19174;19;19300
24996;24;24096
36446;36;36034
41320;41;41023
50373;50;50048
03759;3;3026
10897;10;10004
43812;43;43089
08860;8;8270
10470;10;10212
04813;4;4070
10811;10;10129
48007;48;48020
32636;32;32078
45181;45;45032
02513;2;2074
32711;32;32058
15622;15;15015
28749;28;28112
34850;34;34049
19458;19;19291
22666;22;22199
44340;44;44112
35107;35;35019
08519;8;8298
09349;9;9127
10829;10;10041
21359;21;21004
39793;39;39062
09294;9;9109
11360;11;11033
50513;50;50106
16340;16;16225
27116;27;27018
33869;33;33059
17474;17;17225
26291;26;26139
41110;41;41016
30849;30;30008
15357;15;15022
32164;32;32052
15686;15;15047
42002;42;42173
48249;48;48019
09347;9;9901
24248;24;24087
10373;10;10033
01520;1;1059
08018;8;8019
16412;16;16002
36637;36;36028
33418;33;33025
09145;9;9905
38850;38;38050
44382;44;44003
50297;50;50212
07315;7;7019
32415;32;32069
50614;50;50033
03312;3;3099
47674;47;47013
34170;34;34102
28696;28;28109
31430;31;31019
48250;48;48095
27570;27;27003
46116;46;46171
24816;24;24056
33676;33;33002
28025;28;28079
46140;46;46001
15609;15;15050
42315;42;42155
08220;8;8200
17181;17;17002
27460;27;27059
06930;6;6019
49013;49;49275
38713;38;38008
08770;8;8240
31798;31;31017
45692;45;45089
03408;3;3140
27649;27;27006
16620;16;16007
36841;36;36037
38560;38;38020
03138;3;3014
15314;15;15064
08522;8;8111
38679;38;38001
01420;1;1046
36417;36;36033
47190;47;47230
24287;24;24224
17752;17;17106
43204;43;43123
25144;25;25052
50529;50;50113
24161;24;24079
34480;34;34005
44121;44;44216
37488;37;37357
42212;42;42020
25177;25;25101
04800;4;4006
18102;18;18911
19245;19;19157
50142;50;50114
37319;37;37083
09315;9;9139
19227;19;19263
37891;37;37242
13248;13;13010
24316;24;24049
31014;31;31201
45215;45;45199
45685;45;45104
49335;49;49067
23687;23;23002
22330;22;22907
06178;6;6148
12005;12;12040
23009;23;23050
37300;37;37246
09131;9;9259
15913;15;15074
21207;21;21045
26131;26;26135
08189;8;8239
22752;22;22208
02630;2;2069
19245;19;19198
42165;42;42191
20220;20;20051
07689;7;7033
07510;7;7060
49390;49;49179
50332;50;50046
48289;48;48004
05491;5;5132
39580;39;39022
37440;37;37072
14300;14;14073
16239;16;16066
17515;17;17212
32817;32;32024
39591;39;39012
19495;19;19333
44409;44;44048
40410;40;40076
06002;6;6015
40532;40;40144
09226;9;9472
34349;34;34035
41890;41;41031
25165;25;25118
49881;49;49219
10392;10;10028
17856;17;17109
28921;28;28007
34192;34;34237
45460;45;45090
03158;3;3055
44493;44;44138
18512;18;18114
28008;28;28079
29787;29;29075
40170;40;40157
45525;45;45018
08222;8;8279
15562;15;15076
19339;19;19109
28978;28;28050
22210;22;22124
17257;17;17070
26310;26;26023
43800;43;43161
22223;22;22242
50620;50;50297
08225;8;8279
32514;32;32035
24689;24;24901
41089;41;41038
37724;37;37168
29719;29;29027
43400;43;43086
45676;45;45148
36829;36;36043
13459;13;13015
09555;9;9903
08224;8;8279
15840;15;15077
47314;47;47077
24762;24;24154
30107;30;30030
31695;31;31092
36653;36;36005
29612;29;29076
49560;49;49104
04120;4;4013
33870;33;33073
36800;36;36045
09108;9;9088
33782;33;33034
36930;36;36004
46023;46;46250
13670;13;13096
39250;39;39094
08025;8;8019
44563;44;44044
49250;49;49240
06190;6;6115
23500;23;23053
37751;37;37146
03360;3;3049
02128;2;2060
35541;35;35010
42294;42;42095
08753;8;8157
24154;24;24201
33935;33;33031
06182;6;6015
10865;10;10039
19275;19;19095
41927;41;41059
02316;2;2070
24711;24;24219
47880;47;47016
47493;47;47085
16320;16;16202
34473;34;34179
30520;30;30022
03813;3;3067
22255;22;22023
37600;37;37316
46703;46;46066
38270;38;38023
09618;9;9356
10328;10;10075
16143;16;16909
37760;37;37172
28430;28;28010
04140;4;4032
33311;33;33076
08922;8;8245
40591;40;40053
08302;8;8121
01423;1;1902
36206;36;36057
49172;49;49152
19237;19;19037
24547;24;24030
05470;5;5182
08001;8;8019
29005;29;29067
37873;37;37141
27258;27;27010
25577;25;25123
46791;46;46059
45500;45;45173
37766;37;37189
36194;36;36002
10318;10;10905
43420;43;43139
04878;4;4084
27823;27;27065
47115;47;47017
09490;9;9261
13779;13;13075
42313;42;42195
04479;4;4073
03177;3;3062
13120;13;13065
04274;4;4095
37219;37;37377
33510;33;33066
22320;22;22160
25635;25;25234
44586;44;44179
09108;9;9317
32369;32;32083
46610;46;46139
06474;6;6138
18327;18;18115
50549;50;50156
23685;23;23003
18126;18;18020
30368;30;30016
43792;43;43152
35460;35;35009
37716;37;37080
17483;17;17222
33620;33;33033
02652;2;2056
19443;19;19090
31227;31;31141
05153;5;5063
24820;24;24076
31591;31;31077
38612;38;38017
43364;43;43057
15541;15;15054
16141;16;16084
39788;39;39030
08396;8;8203
06191;6;6107
22731;22;22131
47162;47;47007
09228;9;9275
46469;46;46065
46143;46;46242
48269;48;48058
02220;2;2052
40392;40;40035
33161;33;33038
01322;1;1060
30204;30;30016
17116;17;17901
22486;22;22067
31392;31;31205
32651;32;32090
24413;24;24100
14412;14;14051
20100;20;20069
27867;27;27066
36582;36;36059
40150;40;40225
25594;25;25183
37493;37;37135
04729;4;4041
22135;22;22015
27299;27;27020
05619;5;5084
08908;8;8101
12316;12;12080
34100;34;34157
31370;31;31104
49719;49;49255
03206;3;3065
15122;15;15016
12370;12;12052
50011;50;50297
29500;29;29012
40140;40;40216
47290;47;47057
05440;5;5187
28038;28;28079
10420;10;10181
16195;16;16110
04889;4;4092
06458;6;6146
25002;25;25120
08740;8;8196
09353;9;9352
11560;11;11037
41565;41;41046
43510;43;43155
05300;5;5065
28822;28;28049
36816;36;36045
12162;12;12134
15566;15;15081
45682;45;45048
18101;18;18911
08613;8;8299
31495;31;31150
18562;18;18159
28922;28;28007
21550;21;21058
47193;47;47052
09128;9;9427
23529;23;23903
20214;20;20057
16390;16;16177
37230;37;37160
41719;41;41904
15146;15;15041
22365;22;22227
42174;42;42209
42230;42;42219
04003;4;4013
31271;31;31021
45113;45;45057
29395;29;29035
50685;50;50210
26160;26;26002
04779;4;4003
37116;37;37170
37650;37;37305
47171;47;47044
45700;45;45053
37765;37;37124
15679;15;15017
19225;19;19234
16813;16;16188
19287;19;19265
17310;17;17095
18680;18;18173
32688;32;32028
33756;33;33007
37111;37;37030
20001;20;20069
41567;41;41050
44779;44;44099
13129;13;13065
22820;22;22173
49142;49;49141
52005;52;52001
06005;6;6015
36790;36;36054
17121;17;17057
03113;3;3065
04628;4;4016
13193;13;13021
15865;15;15013
37120;37;37117
09550;9;9903
40540;40;40161
14410;14;14062
37490;37;37254
08717;8;8008
30150;30;30030
28021;28;28079
10672;10;10202
17463;17;17168
12527;12;12016
03159;3;3061
29195;29;29044
10560;10;10095
29110;29;29073
46179;46;46041
24436;24;24196
34449;34;34246
42310;42;42043
48383;48;48914
20100;20;20067
43592;43;43052
35500;35;35017
04810;4;4070
39584;39;39022
05146;5;5180
26312;26;26157
09145;9;9361
49281;49;49152
17833;17;17071
19266;19;19202
38714;38;38037
49627;49;49033
43762;43;43126
49132;49;49263
19171;19;19058
24811;24;24137
34419;34;34011
34846;34;34134
08490;8;8284
49697;49;49272
37429;37;37017
02692;2;2061
10892;10;10164
15183;15;15021
08208;8;8187
38711;38;38009
29490;29;29029
35360;35;35025
47529;47;47204
02155;2;2003
45513;45;45157
04260;4;4078
28983;28;28106
28816;28;28156
24209;24;24081
22440;22;22054
35138;35;35012
40466;40;40164
13230;13;13054
29314;29;29017
49318;49;49150
49183;49;49194
16317;16;16278
24326;24;24139
22610;22;22252
41563;41;41039
01307;1;1052
14320;14;14047
34305;34;34106
10859;10;10171
15229;15;15002
47283;47;47130
36869;36;36042
34247;34;34058
03350;3;3058
03650;3;3105
36140;36;36058
09107;9;9182
23628;23;23032
25177;25;25170
40193;40;40155
49719;49;49102
13598;13;13015
49836;49;49219
03803;3;3009
13500;13;13071
42200;42;42020
20240;20;20076
27113;27;27035
17496;17;17054
